time_boot_ms,C,Q1,Q2,Q3,Q4
9296.28,1,1,0,0,0
9336.283,1,1,0,0,0
9376.302,1,1,0,0,0
9416.262,1,1,0,0,0
9456.259,1,1,0,0,0
9496.257,1,1,0,0,0
9536.28,1,1,0,0,0
9576.299,1,1,0,0,0
9616.283,1,1,0,0,0
9656.228,1,1,0,0,0
9696.252,1,1,0,0,0
9736.251,1,1,0,0,0
9776.275,1,1,0,0,0
9816.314,1,1,0,0,0
9856.269,1,1,0,0,0
9896.221,1,1,0,0,0
9936.251,1,1,0,0,0
9976.24,1,1,0,0,0
10016.298,1,1,0,0,0
10056.279,1,1,0,0,0
10096.245,1,1,0,0,0
10136.226,1,1,0,0,0
10176.244,1,1,0,0,0
10216.274,1,1,0,0,0
10256.274,1,1,0,0,0
10296.314,1,1,0,0,0
10336.254,1,1,0,0,0
10376.242,1,1,0,0,0
10416.247,1,1,0,0,0
10456.281,1,1,0,0,0
10496.27,1,1,0,0,0
10536.278,1,1,0,0,0
10576.221,1,1,0,0,0
10616.251,1,1,0,0,0
10656.289,1,1,0,0,0
10696.283,1,1,0,0,0
10736.271,1,1,0,0,0
10776.271,1,1,0,0,0
10816.225,1,1,0,0,0
10856.265,1,1,0,0,0
10896.224,1,1,0,0,0
10936.302,1,1,0,0,0
10976.282,1,1,0,0,0
11016.266,1,1,0,0,0
11056.217,1,1,0,0,0
11096.249,1,1,0,0,0
11136.28,1,1,0,0,0
11176.296,1,1,0,0,0
11216.289,1,1,0,0,0
11256.242,1,1,0,0,0
11296.256,1,1,0,0,0
11336.244,1,1,0,0,0
11376.325,1,1,0,0,0
11416.295,1,1,0,0,0
11456.281,1,1,0,0,0
11496.232,1,1,0,0,0
11536.254,1,1,0,0,0
11576.25,1,1,0,0,0
11616.277,1,1,0,0,0
11656.309,1,1,0,0,0
11696.256,1,1,0,0,0
11736.226,1,1,0,0,0
11776.254,1,1,0,0,0
11816.286,1,1,0,0,0
11856.297,1,1,0,0,0
11896.306,1,1,0,0,0
11936.283,1,1,0,0,0
11976.233,1,1,0,0,0
12016.252,1,1,0,0,0
12056.283,1,1,0,0,0
12096.3,1,1,0,0,0
12136.29,1,1,0,0,0
12176.234,1,1,0,0,0
12216.26,1,1,0,0,0
12256.245,1,1,0,0,0
12296.275,1,1,0,0,0
12336.296,1,1,0,0,0
12376.28,1,1,0,0,0
12416.23,1,1,0,0,0
12456.247,1,1,0,0,0
12496.252,1,1,0,0,0
12536.286,1,1,0,0,0
12576.292,1,1,0,0,0
12616.256,1,1,0,0,0
12656.223,1,1,0,0,0
12696.258,1,1,0,0,0
12736.263,1,1,0,0,0
12776.284,1,1,0,0,0
12816.282,1,1,0,0,0
12856.258,1,1,0,0,0
12896.213,1,1,0,0,0
12936.251,1,1,0,0,0
12976.281,1,1,0,0,0
13016.271,1,1,0,0,0
13056.282,1,1,0,0,0
13096.232,1,1,0,0,0
13136.25,1,1,0,0,0
13176.25,1,1,0,0,0
13216.288,1,1,0,0,0
13256.273,1,1,0,0,0
13296.282,1,1,0,0,0
13336.224,1,1,0,0,0
13376.242,1,1,0,0,0
13416.237,1,1,0,0,0
13456.291,1,1,0,0,0
13496.285,1,1,0,0,0
13536.263,1,1,0,0,0
13576.214,1,1,0,0,0
13616.252,1,1,0,0,0
13656.284,1,1,0,0,0
13696.252,1,1,0,0,0
13736.341,1,1,0,0,0
13776.263,1,1,0,0,0
13816.246,1,1,0,0,0
13856.254,1,1,0,0,0
13896.28,1,1,0,0,0
13936.3,1,1,0,0,0
13976.278,1,1,0,0,0
14016.254,1,1,0,0,0
14056.244,1,1,0,0,0
14096.252,1,1,0,0,0
14136.293,1,1,0,0,0
14176.308,1,1,0,0,0
14216.271,1,1,0,0,0
14256.22,1,1,0,0,0
14296.25,1,1,0,0,0
14336.234,1,1,0,0,0
14376.284,1,1,0,0,0
14416.273,1,1,0,0,0
14456.277,1,1,0,0,0
14496.224,1,1,0,0,0
14536.25,1,1,0,0,0
14576.289,1,1,0,0,0
14616.302,1,1,0,0,0
14656.303,1,1,0,0,0
14696.248,1,1,0,0,0
14736.247,1,1,0,0,0
14776.247,1,1,0,0,0
14816.295,1,1,0,0,0
14856.289,1,1,0,0,0
14896.305,1,1,0,0,0
14936.214,1,1,0,0,0
14976.248,1,1,0,0,0
15016.243,1,1,0,0,0
15056.277,1,1,0,0,0
15096.266,1,1,0,0,0
15136.271,1,1,0,0,0
15176.236,1,1,0,0,0
15216.241,1,1,0,0,0
15256.22,1,1,0,0,0
15296.28,1,1,0,0,0
15336.277,1,1,0,0,0
15376.259,1,1,0,0,0
15416.247,1,1,0,0,0
15456.259,1,1,0,0,0
15496.275,1,1,0,0,0
15536.292,1,1,0,0,0
15576.29,1,1,0,0,0
15616.234,1,1,0,0,0
15656.245,1,1,0,0,0
15696.267,1,1,0,0,0
15736.275,1,1,0,0,0
15776.296,1,1,0,0,0
15816.304,1,1,0,0,0
15856.232,1,1,0,0,0
15896.253,1,1,0,0,0
15936.253,1,1,0,0,0
15976.275,1,1,0,0,0
16016.298,1,1,0,0,0
16056.288,1,1,0,0,0
16096.216,1,1,0,0,0
16136.253,1,1,0,0,0
16176.293,1,1,0,0,0
16216.265,1,1,0,0,0
16256.299,1,1,0,0,0
16296.279,1,1,0,0,0
16336.213,1,1,0,0,0
16376.253,1,1,0,0,0
16416.282,1,1,0,0,0
16456.293,1,1,0,0,0
16496.295,1,1,0,0,0
16536.271,1,1,0,0,0
16576.252,1,1,0,0,0
16616.24,1,1,0,0,0
16656.279,1,1,0,0,0
16696.3,1,1,0,0,0
16736.29,1,1,0,0,0
16776.217,1,1,0,0,0
16816.252,1,1,0,0,0
16856.239,1,1,0,0,0
16896.281,1,1,0,0,0
16936.301,1,1,0,0,0
16976.254,1,1,0,0,0
17016.225,1,1,0,0,0
17056.269,1,1,0,0,0
17096.278,1,1,0,0,0
17136.269,1,1,0,0,0
17176.314,1,1,0,0,0
17216.288,1,1,0,0,0
17256.228,1,1,0,0,0
17296.255,1,1,0,0,0
17336.268,1,1,0,0,0
17376.292,1,1,0,0,0
17416.295,1,1,0,0,0
17456.245,1,1,0,0,0
17496.247,1,1,0,0,0
17536.249,1,1,0,0,0
17576.299,1,1,0,0,0
17616.274,1,1,0,0,0
17656.285,1,1,0,0,0
17696.217,1,1,0,0,0
17736.251,1,1,0,0,0
17776.291,1,1,0,0,0
17816.284,1,1,0,0,0
17856.26,1,1,0,0,0
17896.271,1,1,0,0,0
17936.226,1,1,0,0,0
17976.252,1,1,0,0,0
18016.283,1,1,0,0,0
18056.296,1,1,0,0,0
18096.295,1,1,0,0,0
18136.249,1,1,0,0,0
18176.238,1,1,0,0,0
18216.253,1,1,0,0,0
18256.275,1,1,0,0,0
18296.311,1,1,0,0,0
18336.297,1,1,0,0,0
18376.223,1,1,0,0,0
18416.248,1,1,0,0,0
18456.249,1,1,0,0,0
18496.28,1,1,0,0,0
18536.299,1,1,0,0,0
18576.304,1,1,0,0,0
18616.213,1,1,0,0,0
18656.254,1,1,0,0,0
18696.308,1,1,0,0,0
18736.272,1,1,0,0,0
18776.294,1,1,0,0,0
18816.279,1,1,0,0,0
18856.218,1,1,0,0,0
18896.261,1,1,0,0,0
18936.282,1,1,0,0,0
18976.293,1,1,0,0,0
19016.302,1,1,0,0,0
19056.259,1,1,0,0,0
19096.242,1,1,0,0,0
19136.244,1,1,0,0,0
19176.28,1,1,0,0,0
19216.287,1,1,0,0,0
19256.27,1,1,0,0,0
19296.243,1,1,0,0,0
19336.251,1,1,0,0,0
19376.251,1,1,0,0,0
19416.277,1,1,0,0,0
19456.278,1,1,0,0,0
19496.263,1,1,0,0,0
19536.223,1,1,0,0,0
19576.246,1,1,0,0,0
19616.286,1,1,0,0,0
19656.266,1,1,0,0,0
19696.327,1,1,0,0,0
19736.25,1,1,0,0,0
19776.234,1,1,0,0,0
19816.25,1,1,0,0,0
19856.277,1,1,0,0,0
19896.272,1,1,0,0,0
19936.289,1,1,0,0,0
19976.214,1,1,0,0,0
20016.25,1,1,0,0,0
20056.245,1,1,0,0,0
20096.277,1,1,0,0,0
20136.272,1,1,0,0,0
20176.285,1,1,0,0,0
20216.218,1,1,0,0,0
20256.281,1,1,0,0,0
20296.233,1,1,0,0,0
20336.279,1,1,0,0,0
20376.263,1,1,0,0,0
20416.277,1,1,0,0,0
20456.216,1,1,0,0,0
20496.247,1,1,0,0,0
20536.301,1,1,0,0,0
20576.277,1,1,0,0,0
20616.308,1,1,0,0,0
20656.248,1,1,0,0,0
20696.251,1,1,0,0,0
20736.259,1,1,0,0,0
20776.27,1,1,0,0,0
20816.293,1,1,0,0,0
20856.282,1,1,0,0,0
20896.226,1,1,0,0,0
20936.252,1,1,0,0,0
20976.239,1,1,0,0,0
21016.271,1,1,0,0,0
21056.297,1,1,0,0,0
21096.284,1,1,0,0,0
21136.219,1,1,0,0,0
21176.26,1,1,0,0,0
21216.234,1,1,0,0,0
21256.305,1,1,0,0,0
21296.285,1,1,0,0,0
21336.25,1,1,0,0,0
21376.218,1,1,0,0,0
21416.249,1,1,0,0,0
21456.291,1,1,0,0,0
21496.259,1,1,0,0,0
21536.311,1,1,0,0,0
21576.251,1,1,0,0,0
21616.244,1,1,0,0,0
21656.248,1,1,0,0,0
21696.274,1,1,0,0,0
21736.256,1,1,0,0,0
21776.278,1,1,0,0,0
21816.225,1,1,0,0,0
21856.259,1,1,0,0,0
21896.249,1,1,0,0,0
21936.296,1,1,0,0,0
21976.295,1,1,0,0,0
22016.279,1,1,0,0,0
22056.214,1,1,0,0,0
22096.249,1,1,0,0,0
22136.223,1,1,0,0,0
22176.282,1,1,0,0,0
22216.27,1,1,0,0,0
22256.242,1,1,0,0,0
22296.221,1,1,0,0,0
22336.252,1,1,0,0,0
22376.285,1,1,0,0,0
22416.273,1,1,0,0,0
22456.315,1,1,0,0,0
22496.242,1,1,0,0,0
22536.248,1,1,0,0,0
22576.241,1,1,0,0,0
22616.279,1,1,0,0,0
22656.27,1,1,0,0,0
22696.281,1,1,0,0,0
22736.24,1,1,0,0,0
22776.246,1,1,0,0,0
22816.267,1,1,0,0,0
22856.279,1,1,0,0,0
22896.264,1,1,0,0,0
22936.269,1,1,0,0,0
22976.221,1,1,0,0,0
23016.254,1,1,0,0,0
23056.263,1,1,0,0,0
23096.292,1,1,0,0,0
23136.284,1,1,0,0,0
23176.294,1,1,0,0,0
23216.216,1,1,0,0,0
23256.245,1,1,0,0,0
23296.284,1,1,0,0,0
23336.265,1,1,0,0,0
23376.284,1,1,0,0,0
23416.232,1,1,0,0,0
23456.275,1,1,0,0,0
23496.243,1,1,0,0,0
23536.302,1,1,0,0,0
23576.297,1,1,0,0,0
23616.289,1,1,0,0,0
23656.241,1,1,0,0,0
23696.249,1,1,0,0,0
23736.241,1,1,0,0,0
23776.276,1,1,0,0,0
23816.31,1,1,0,0,0
23856.249,1,1,0,0,0
23896.212,1,1,0,0,0
23936.245,1,1,0,0,0
23976.281,1,1,0,0,0
24016.273,1,1,0,0,0
24056.312,1,1,0,0,0
24096.279,1,1,0,0,0
24136.228,1,1,0,0,0
24176.249,1,1,0,0,0
24216.283,1,1,0,0,0
24256.289,1,1,0,0,0
24296.3,1,1,0,0,0
24336.247,1,1,0,0,0
24376.251,1,1,0,0,0
24416.246,1,1,0,0,0
24456.292,1,1,0,0,0
24496.294,1,1,0,0,0
24536.283,1,1,0,0,0
24576.224,1,1,0,0,0
24616.249,1,1,0,0,0
24656.241,1,1,0,0,0
24696.288,1,1,0,0,0
24736.262,1,1,0,0,0
24776.25,1,1,0,0,0
24816.221,1,1,0,0,0
24856.249,1,1,0,0,0
24896.279,1,1,0,0,0
24936.286,1,1,0,0,0
24976.272,1,1,0,0,0
25016.254,1,1,0,0,0
25056.266,1,1,0,0,0
25096.246,1,1,0,0,0
25136.292,1,1,0,0,0
25176.294,1,1,0,0,0
25216.273,1,1,0,0,0
25256.214,1,1,0,0,0
25296.252,1,1,0,0,0
25336.246,1,1,0,0,0
25376.28,1,1,0,0,0
25416.305,1,1,0,0,0
25456.27,1,1,0,0,0
25496.241,1,1,0,0,0
25536.254,1,1,0,0,0
25576.225,1,1,0,0,0
25616.281,1,1,0,0,0
25656.283,1,1,0,0,0
25696.297,1,1,0,0,0
25736.227,1,1,0,0,0
25776.245,1,1,0,0,0
25816.294,1,1,0,0,0
25856.307,1,1,0,0,0
25896.297,1,1,0,0,0
25936.266,1,1,0,0,0
25976.245,1,1,0,0,0
26016.249,1,1,0,0,0
26056.292,1,1,0,0,0
26096.296,1,1,0,0,0
26136.292,1,1,0,0,0
26176.247,1,1,0,0,0
26216.245,1,1,0,0,0
26256.295,1,1,0,0,0
26296.285,1,1,0,0,0
26336.294,1,1,0,0,0
26376.267,1,1,0,0,0
26416.217,1,1,0,0,0
26456.281,1,1,0,0,0
26496.215,1,1,0,0,0
26536.295,1,1,0,0,0
26576.308,1,1,0,0,0
26616.263,1,1,0,0,0
26656.22,1,1,0,0,0
26696.253,1,1,0,0,0
26736.272,1,1,0,0,0
26776.286,1,1,0,0,0
26816.292,1,1,0,0,0
26856.227,1,1,0,0,0
26896.244,1,1,0,0,0
26936.257,1,1,0,0,0
26976.271,1,1,0,0,0
27016.293,1,1,0,0,0
27056.298,1,1,0,0,0
27096.214,1,1,0,0,0
27136.259,1,1,0,0,0
27176.242,1,1,0,0,0
27216.286,1,1,0,0,0
27256.259,1,1,0,0,0
27296.27,1,1,0,0,0
27336.218,1,1,0,0,0
27376.253,1,1,0,0,0
27416.283,1,1,0,0,0
27456.276,1,1,0,0,0
27496.297,1,1,0,0,0
27536.281,1,1,0,0,0
27576.216,1,1,0,0,0
27616.244,1,1,0,0,0
27656.284,1,1,0,0,0
27696.292,1,1,0,0,0
27736.28,1,1,0,0,0
27776.248,1,1,0,0,0
27816.249,1,1,0,0,0
27856.247,1,1,0,0,0
27896.279,1,1,0,0,0
27936.313,1,1,0,0,0
27976.291,1,1,0,0,0
28016.221,1,1,0,0,0
28056.248,1,1,0,0,0
28096.238,1,1,0,0,0
28136.279,1,1,0,0,0
28176.284,1,1,0,0,0
28216.286,1,1,0,0,0
28256.215,1,1,0,0,0
28296.251,1,1,0,0,0
28336.275,1,1,0,0,0
28376.259,1,1,0,0,0
28416.324,1,1,0,0,0
28456.268,1,1,0,0,0
28496.241,1,1,0,0,0
28536.253,1,1,0,0,0
28576.285,1,1,0,0,0
28616.292,1,1,0,0,0
28656.295,1,1,0,0,0
28696.216,1,1,0,0,0
28736.246,1,1,0,0,0
28776.242,1,1,0,0,0
28816.285,1,1,0,0,0
28856.302,1,1,0,0,0
28896.283,1,1,0,0,0
28936.235,1,1,0,0,0
28976.247,1,1,0,0,0
29016.227,1,1,0,0,0
29056.284,1,1,0,0,0
29096.274,1,1,0,0,0
29136.26,1,1,0,0,0
29176.222,1,1,0,0,0
29216.242,1,1,0,0,0
29256.28,1,1,0,0,0
29296.256,1,1,0,0,0
29336.294,1,1,0,0,0
29376.25,1,1,0,0,0
29416.245,1,1,0,0,0
29456.245,1,1,0,0,0
29496.272,1,1,0,0,0
29536.28,1,1,0,0,0
29576.279,1,1,0,0,0
29616.214,1,1,0,0,0
29656.251,1,1,0,0,0
29696.24,1,1,0,0,0
29736.279,1,1,0,0,0
29776.285,1,1,0,0,0
29816.268,1,1,0,0,0
29856.223,1,1,0,0,0
29896.244,1,1,0,0,0
29936.217,1,1,0,0,0
29976.289,1,1,0,0,0
30016.234,1,1,0,0,0
30056.278,1,1,0,0,0
30096.205,1,1,0,0,0
30136.241,1,1,0,0,0
30176.267,1,1,0,0,0
30216.237,1,1,0,0,0
30256.253,1,1,0,0,0
30296.226,1,1,0,0,0
30336.203,1,1,0,0,0
30376.239,1,1,0,0,0
30416.278,1,1,0,0,0
30456.287,1,1,0,0,0
30496.283,1,1,0,0,0
30536.208,1,1,0,0,0
30576.241,1,1,0,0,0
30616.229,1,1,0,0,0
30656.274,1,1,0,0,0
30696.288,1,1,0,0,0
30736.26,1,1,0,0,0
30776.223,1,1,0,0,0
30816.241,1,1,0,0,0
30856.255,1,1,0,0,0
30896.251,1,1,0,0,0
30936.316,1,1,0,0,0
30976.252,1,1,0,0,0
31016.229,1,1,0,0,0
31056.239,1,1,0,0,0
31096.259,1,1,0,0,0
31136.285,1,1,0,0,0
31176.288,1,1,0,0,0
31216.213,1,1,0,0,0
31256.231,1,1,0,0,0
31296.244,1,1,0,0,0
31336.268,1,1,0,0,0
31376.28,1,1,0,0,0
31416.271,1,1,0,0,0
31456.208,1,1,0,0,0
31496.261,1,1,0,0,0
31536.226,1,1,0,0,0
31576.27,1,1,0,0,0
31616.275,1,1,0,0,0
31656.248,1,1,0,0,0
31696.209,1,1,0,0,0
31736.232,1,1,0,0,0
31776.28,1,1,0,0,0
31816.247,1,1,0,0,0
31856.326,1,1,0,0,0
31896.242,1,1,0,0,0
31936.208,1,1,0,0,0
31976.237,1,1,0,0,0
32016.271,1,1,0,0,0
32056.256,1,1,0,0,0
32096.269,1,1,0,0,0
32136.202,1,1,0,0,0
32176.23,1,1,0,0,0
32216.25,1,1,0,0,0
32256.276,1,1,0,0,0
32296.271,1,1,0,0,0
32336.273,1,1,0,0,0
32376.207,1,1,0,0,0
32416.234,1,1,0,0,0
32456.223,1,1,0,0,0
32496.26,1,1,0,0,0
32536.247,1,1,0,0,0
32576.246,1,1,0,0,0
32616.212,1,1,0,0,0
32656.239,1,1,0,0,0
32696.28,1,1,0,0,0
32736.246,1,1,0,0,0
32776.279,1,1,0,0,0
32816.242,1,1,0,0,0
32856.234,1,1,0,0,0
32896.256,1,1,0,0,0
32936.274,1,1,0,0,0
32976.309,1,1,0,0,0
33016.28,1,1,0,0,0
33056.209,1,1,0,0,0
33096.229,1,1,0,0,0
33136.23,1,1,0,0,0
33176.281,1,1,0,0,0
33216.285,1,1,0,0,0
33256.248,1,1,0,0,0
33296.216,1,1,0,0,0
33336.27,1,1,0,0,0
33376.217,1,1,0,0,0
33416.27,1,1,0,0,0
33456.26,1,1,0,0,0
33496.25,1,1,0,0,0
33536.211,1,1,0,0,0
33576.237,1,1,0,0,0
33616.268,1,1,0,0,0
33656.284,1,1,0,0,0
33696.287,1,1,0,0,0
33736.238,1,1,0,0,0
33776.215,1,1,0,0,0
33816.24,1,1,0,0,0
33856.291,1,1,0,0,0
33896.29,1,1,0,0,0
33936.267,1,1,0,0,0
33976.222,1,1,0,0,0
34016.235,1,1,0,0,0
34056.23,1,1,0,0,0
34096.27,1,1,0,0,0
34136.284,1,1,0,0,0
34176.286,1,1,0,0,0
34216.224,1,1,0,0,0
34256.234,1,1,0,0,0
34296.255,1,1,0,0,0
34336.267,1,1,0,0,0
34376.304,1,1,0,0,0
34416.246,1,1,0,0,0
34456.247,1,1,0,0,0
34496.238,1,1,0,0,0
34536.27,1,1,0,0,0
34576.264,1,1,0,0,0
34616.274,1,1,0,0,0
34656.211,1,1,0,0,0
34696.227,1,1,0,0,0
34736.349,1,1,0,0,0
34776.264,1,1,0,0,0
34816.278,1,1,0,0,0
34856.268,1,1,0,0,0
34896.214,1,1,0,0,0
34936.243,1,1,0,0,0
34976.225,1,1,0,0,0
35016.273,1,1,0,0,0
35056.278,1,1,0,0,0
35096.273,1,1,0,0,0
35136.206,1,1,0,0,0
35176.25,1,1,0,0,0
35216.246,1,1,0,0,0
35256.251,1,1,0,0,0
35296.294,1,1,0,0,0
35336.267,1,1,0,0,0
35376.202,1,1,0,0,0
35416.24,1,1,0,0,0
35456.259,1,1,0,0,0
35496.285,1,1,0,0,0
35536.278,1,1,0,0,0
35576.261,1,1,0,0,0
35616.244,1,1,0,0,0
35656.256,1,1,0,0,0
35696.301,1,1,0,0,0
35736.293,1,1,0,0,0
35776.269,1,1,0,0,0
35816.216,1,1,0,0,0
35856.255,1,1,0,0,0
35896.221,1,1,0,0,0
35936.298,1,1,0,0,0
35976.271,1,1,0,0,0
36016.254,1,1,0,0,0
36056.216,1,1,0,0,0
36096.235,1,1,0,0,0
36136.257,1,1,0,0,0
36176.244,1,1,0,0,0
36216.283,1,1,0,0,0
36256.235,1,1,0,0,0
36296.242,1,1,0,0,0
36336.242,1,1,0,0,0
36376.269,1,1,0,0,0
36416.288,1,1,0,0,0
36456.271,1,1,0,0,0
36496.203,1,1,0,0,0
36536.245,1,1,0,0,0
36576.24,1,1,0,0,0
36616.273,1,1,0,0,0
36656.301,1,1,0,0,0
36696.273,1,1,0,0,0
36736.211,1,1,0,0,0
36776.236,1,1,0,0,0
36816.224,1,1,0,0,0
36856.263,1,1,0,0,0
36896.27,1,1,0,0,0
36936.258,1,1,0,0,0
36976.214,1,1,0,0,0
37016.244,1,1,0,0,0
37056.294,1,1,0,0,0
37096.254,1,1,0,0,0
37136.266,1,1,0,0,0
37176.254,1,1,0,0,0
37216.218,1,1,0,0,0
37256.255,1,1,0,0,0
37296.276,1,1,0,0,0
37336.317,1,1,0,0,0
37376.271,1,1,0,0,0
37416.224,1,1,0,0,0
37456.234,1,1,0,0,0
37496.238,1,1,0,0,0
37536.267,1,1,0,0,0
37576.279,1,1,0,0,0
37616.291,1,1,0,0,0
37656.224,1,1,0,0,0
37696.247,1,1,0,0,0
37736.207,1,1,0,0,0
37776.258,1,1,0,0,0
37816.317,1,1,0,0,0
37856.257,1,1,0,0,0
37896.207,1,1,0,0,0
37936.241,1,1,0,0,0
37976.295,1,1,0,0,0
38016.288,1,1,0,0,0
38056.326,1,1,0,0,0
38096.224,1,1,0,0,0
38136.238,1,1,0,0,0
38176.24,1,1,0,0,0
38216.261,1,1,0,0,0
38256.281,1,1,0,0,0
38296.295,1,1,0,0,0
38336.208,1,1,0,0,0
38376.239,1,1,0,0,0
38416.234,1,1,0,0,0
38456.272,1,1,0,0,0
38496.279,1,1,0,0,0
38536.266,1,1,0,0,0
38576.213,1,1,0,0,0
38616.244,1,1,0,0,0
38656.242,1,1,0,0,0
38696.261,1,1,0,0,0
38736.291,1,1,0,0,0
38776.26,1,1,0,0,0
38816.211,1,1,0,0,0
38856.238,1,1,0,0,0
38896.265,1,1,0,0,0
38936.293,1,1,0,0,0
38976.272,1,1,0,0,0
39016.264,1,1,0,0,0
39056.244,1,1,0,0,0
39096.239,1,1,0,0,0
39136.272,1,1,0,0,0
39176.263,1,1,0,0,0
39216.264,1,1,0,0,0
39256.211,1,1,0,0,0
39296.264,1,1,0,0,0
39336.223,1,1,0,0,0
39376.265,1,1,0,0,0
39416.249,1,1,0,0,0
39456.243,1,1,0,0,0
39496.209,1,1,0,0,0
39536.243,1,1,0,0,0
39576.276,1,1,0,0,0
39616.245,1,1,0,0,0
39656.292,1,1,0,0,0
39696.245,1,1,0,0,0
39736.204,1,1,0,0,0
39776.231,1,1,0,0,0
39816.263,1,1,0,0,0
39856.284,1,1,0,0,0
39896.288,1,1,0,0,0
39936.202,1,1,0,0,0
39976.235,1,1,0,0,0
40016.235,1,1,0,0,0
40056.271,1,1,0,0,0
40096.283,1,1,0,0,0
40136.283,1,1,0,0,0
40176.212,1,1,0,0,0
40216.232,1,1,0,0,0
40256.233,1,1,0,0,0
40296.265,1,1,0,0,0
40336.276,1,1,0,0,0
40376.237,1,1,0,0,0
40416.213,1,1,0,0,0
40456.233,1,1,0,0,0
40496.244,1,1,0,0,0
40536.29,1,1,0,0,0
40576.285,1,1,0,0,0
40616.239,1,1,0,0,0
40656.24,1,1,0,0,0
40696.232,1,1,0,0,0
40736.276,1,1,0,0,0
40776.282,1,1,0,0,0
40816.273,1,1,0,0,0
40856.228,1,1,0,0,0
40896.233,1,1,0,0,0
40936.247,1,1,0,0,0
40976.262,1,1,0,0,0
41016.279,1,1,0,0,0
41056.264,1,1,0,0,0
41096.206,1,1,0,0,0
41136.249,1,1,0,0,0
41176.21,1,1,0,0,0
41216.256,1,1,0,0,0
41256.282,1,1,0,0,0
41296.239,1,1,0,0,0
41336.202,1,1,0,0,0
41376.237,1,1,0,0,0
41416.27,1,1,0,0,0
41456.284,1,1,0,0,0
41496.293,1,1,0,0,0
41536.223,1,1,0,0,0
41576.202,1,1,0,0,0
41616.24,1,1,0,0,0
41656.285,1,1,0,0,0
41696.257,1,1,0,0,0
41736.265,1,1,0,0,0
41776.211,1,1,0,0,0
41816.237,1,1,0,0,0
41856.223,1,1,0,0,0
41896.264,1,1,0,0,0
41936.253,1,1,0,0,0
41976.249,1,1,0,0,0
42016.209,1,1,0,0,0
42056.254,1,1,0,0,0
42096.208,1,1,0,0,0
42136.264,1,1,0,0,0
42176.285,1,1,0,0,0
42216.24,1,1,0,0,0
42256.232,1,1,0,0,0
42296.244,1,1,0,0,0
42336.271,1,1,0,0,0
42376.28,1,1,0,0,0
42416.311,1,1,0,0,0
42456.212,1,1,0,0,0
42496.231,1,1,0,0,0
42536.234,1,1,0,0,0
42576.266,1,1,0,0,0
42616.284,1,1,0,0,0
42656.265,1,1,0,0,0
42696.219,1,1,0,0,0
42736.24,1,1,0,0,0
42776.241,1,1,0,0,0
42816.274,1,1,0,0,0
42856.267,1,1,0,0,0
42896.236,1,1,0,0,0
42936.214,1,1,0,0,0
42976.233,1,1,0,0,0
43016.24,1,1,0,0,0
43056.276,1,1,0,0,0
43096.289,1,1,0,0,0
43136.259,1,1,0,0,0
43176.206,1,1,0,0,0
43216.24,1,1,0,0,0
43256.26,1,1,0,0,0
43296.285,1,1,0,0,0
43336.264,1,1,0,0,0
43376.209,1,1,0,0,0
43416.238,1,1,0,0,0
43456.233,1,1,0,0,0
43496.314,1,1,0,0,0
43536.288,1,1,0,0,0
43576.263,1,1,0,0,0
43616.204,1,1,0,0,0
43656.236,1,1,0,0,0
43696.215,1,1,0,0,0
43736.278,1,1,0,0,0
43776.259,1,1,0,0,0
43816.238,1,1,0,0,0
43856.209,1,1,0,0,0
43896.237,1,1,0,0,0
43936.289,1,1,0,0,0
43976.257,1,1,0,0,0
44016.303,1,1,0,0,0
44056.236,1,1,0,0,0
44096.201,1,1,0,0,0
44136.24,1,1,0,0,0
44176.269,1,1,0,0,0
44216.238,1,1,0,0,0
44256.266,1,1,0,0,0
44296.205,1,1,0,0,0
44336.239,1,1,0,0,0
44376.241,1,1,0,0,0
44416.271,1,1,0,0,0
44456.271,1,1,0,0,0
44496.257,1,1,0,0,0
44536.212,1,1,0,0,0
44576.238,1,1,0,0,0
44616.217,1,1,0,0,0
44656.263,1,1,0,0,0
44696.272,1,1,0,0,0
44736.253,1,1,0,0,0
44776.204,1,1,0,0,0
44816.243,1,1,0,0,0
44856.242,1,1,0,0,0
44896.302,1,1,0,0,0
44936.287,1,1,0,0,0
44976.258,1,1,0,0,0
45016.234,1,1,0,0,0
45056.232,1,1,0,0,0
45096.267,1,1,0,0,0
45136.282,1,1,0,0,0
45176.267,1,1,0,0,0
45216.226,1,1,0,0,0
45256.235,1,1,0,0,0
45296.241,1,1,0,0,0
45336.27,1,1,0,0,0
45376.271,1,1,0,0,0
45416.254,1,1,0,0,0
45456.212,1,1,0,0,0
45496.234,1,1,0,0,0
45536.297,1,1,0,0,0
45576.274,1,1,0,0,0
45616.299,1,1,0,0,0
45656.247,1,1,0,0,0
45696.21,1,1,0,0,0
45736.237,1,1,0,0,0
45776.271,1,1,0,0,0
45816.302,1,1,0,0,0
45856.276,1,1,0,0,0
45896.226,1,1,0,0,0
45936.236,1,1,0,0,0
45976.238,1,1,0,0,0
46016.266,1,1,0,0,0
46056.294,1,1,0,0,0
46096.281,1,1,0,0,0
46136.206,1,1,0,0,0
46176.245,1,1,0,0,0
46216.234,1,1,0,0,0
46256.26,1,1,0,0,0
46296.282,1,1,0,0,0
46336.25,1,1,0,0,0
46376.209,1,1,0,0,0
46416.23,1,1,0,0,0
46456.238,1,1,0,0,0
46496.255,1,1,0,0,0
